date,subject,ratio,runnum,trial,frpointer,borpointer,bolpointer,time,fr_irt,event
10/15/17,BA1655,50,16,14,12,0,0,385.78,1.07,120
10/15/17,BA1655,50,16,14,13,0,0,386.98,1.2,120
10/15/17,BA1655,50,16,14,14,0,0,387.24,0.26,120
10/15/17,BA1655,50,16,14,15,0,0,387.48,0.24,120
10/15/17,BA1655,50,16,14,16,0,0,387.75,0.27,120
10/15/17,BA1655,50,16,14,17,0,0,388.13,0.38,120
10/15/17,BA1655,50,16,14,18,0,0,388.54,0.41,120
10/15/17,BA1655,50,16,14,19,0,0,388.88,0.34,120
10/15/17,BA1655,50,16,14,20,0,0,389.2,0.32,120
10/15/17,BA1655,50,16,14,21,0,0,390.23,1.03,120
10/15/17,BA1655,50,16,14,22,0,0,390.56,0.33,120
10/15/17,BA1655,50,16,14,23,0,0,390.88,0.32,120
10/15/17,BA1655,50,16,14,24,0,0,391.16,0.28,120
10/15/17,BA1655,50,16,14,25,0,0,391.48,0.32,120
10/15/17,BA1655,50,16,14,26,0,0,392.9,1.42,120
10/15/17,BA1655,50,16,14,27,0,0,393.12,0.22,120
10/15/17,BA1655,50,16,14,28,0,0,393.5,0.38,120
10/15/17,BA1655,50,16,14,29,0,0,394.49,0.99,120
10/15/17,BA1655,50,16,14,30,0,0,395.04,0.55,120
10/15/17,BA1655,50,16,14,31,0,0,395.31,0.27,120
10/15/17,BA1655,50,16,14,32,0,0,396.96,1.65,120
10/15/17,BA1655,50,16,14,33,0,0,397.36,0.4,120
10/15/17,BA1655,50,16,14,34,0,0,397.72,0.36,120
10/15/17,BA1655,50,16,14,35,0,0,397.96,0.24,120
10/15/17,BA1655,50,16,14,36,0,0,398.25,0.29,120
10/15/17,BA1655,50,16,14,37,0,0,399.31,1.06,120
10/15/17,BA1655,50,16,14,38,0,0,400.1,0.79,120
10/15/17,BA1655,50,16,14,39,0,0,400.41,0.31,120
10/15/17,BA1655,50,16,14,40,0,0,400.9,0.49,120
10/15/17,BA1655,50,16,14,41,0,0,401.38,0.48,120
10/15/17,BA1655,50,16,14,42,0,0,401.92,0.54,120
10/15/17,BA1655,50,16,14,43,0,0,402.44,0.52,120
10/15/17,BA1655,50,16,14,44,0,0,402.71,0.27,120
10/15/17,BA1655,50,16,14,45,0,0,403.18,0.47,120
10/15/17,BA1655,50,16,14,46,0,0,403.55,0.37,120
10/15/17,BA1655,50,16,14,47,0,0,404.04,0.49,120
10/15/17,BA1655,50,16,14,48,0,0,404.9,0.86,120
10/15/17,BA1655,50,16,14,49,0,0,405.14,0.24,120
10/15/17,BA1655,50,16,14,50,0,0,405.61,0.47,120
10/15/17,BA1655,50,16,0,-1,0,0,405.62,0.0,200
10/15/17,BA1655,50,16,0,0,0,0,407.67,2.05,300
10/15/17,BA1655,50,16,15,1,0,0,410.85,3.18,120
10/15/17,BA1655,50,16,15,2,0,0,411.12,0.27,120
10/15/17,BA1655,50,16,15,3,0,0,411.29,0.17,120
10/15/17,BA1655,50,16,15,4,0,0,411.49,0.2,120
10/15/17,BA1655,50,16,15,5,0,0,411.77,0.28,120
10/15/17,BA1655,50,16,15,6,0,0,412.86,1.09,120
10/15/17,BA1655,50,16,15,7,0,0,413.03,0.17,120
10/15/17,BA1655,50,16,15,8,0,0,413.28,0.25,120
10/15/17,BA1655,50,16,15,9,0,0,413.78,0.5,120
10/15/17,BA1655,50,16,15,10,0,0,413.95,0.17,120
10/15/17,BA1655,50,16,15,11,0,0,414.27,0.32,120
10/15/17,BA1655,50,16,15,12,0,0,414.91,0.64,120
10/15/17,BA1655,50,16,15,13,0,0,415.15,0.24,120
10/15/17,BA1655,50,16,15,14,0,0,415.41,0.26,120
10/15/17,BA1655,50,16,15,15,0,0,415.68,0.27,120
10/15/17,BA1655,50,16,15,16,0,0,415.9,0.22,120
10/15/17,BA1655,50,16,15,17,0,0,418.08,2.18,120
10/15/17,BA1655,50,16,15,18,0,0,419.31,1.23,120
10/15/17,BA1655,50,16,15,19,0,0,419.45,0.14,120
10/15/17,BA1655,50,16,15,20,0,0,419.64,0.19,120
10/15/17,BA1655,50,16,15,21,0,0,419.86,0.22,120
10/15/17,BA1655,50,16,15,22,0,0,420.15,0.29,120
10/15/17,BA1655,50,16,15,23,0,0,420.38,0.23,120
10/15/17,BA1655,50,16,15,24,0,0,420.6,0.22,120
10/15/17,BA1655,50,16,15,25,0,0,421.06,0.46,120
10/15/17,BA1655,50,16,15,26,0,0,421.34,0.28,120
10/15/17,BA1655,50,16,15,27,0,0,421.9,0.56,120
10/15/17,BA1655,50,16,15,28,0,0,422.18,0.28,120
10/15/17,BA1655,50,16,15,29,0,0,422.42,0.24,120
10/15/17,BA1655,50,16,15,30,0,0,422.78,0.36,120
10/15/17,BA1655,50,16,15,31,0,0,423.07,0.29,120
10/15/17,BA1655,50,16,15,32,0,0,423.35,0.28,120
10/15/17,BA1655,50,16,15,33,0,0,423.9,0.55,120
10/15/17,BA1655,50,16,15,34,0,0,424.09,0.19,120
10/15/17,BA1655,50,16,15,35,0,0,424.37,0.28,120
10/15/17,BA1655,50,16,15,36,0,0,424.59,0.22,120
10/15/17,BA1655,50,16,15,37,0,0,424.79,0.2,120
10/15/17,BA1655,50,16,15,38,0,0,425.33,0.54,120
10/15/17,BA1655,50,16,15,39,0,0,425.7,0.37,120
10/15/17,BA1655,50,16,15,40,0,0,425.97,0.27,120
10/15/17,BA1655,50,16,15,41,0,0,426.23,0.26,120
10/15/17,BA1655,50,16,15,42,0,0,426.63,0.4,120
10/15/17,BA1655,50,16,15,43,0,0,427.34,0.71,120
10/15/17,BA1655,50,16,15,44,0,0,427.83,0.49,120
10/15/17,BA1655,50,16,15,45,0,0,428.04,0.21,120
10/15/17,BA1655,50,16,15,46,0,0,428.4,0.36,120
10/15/17,BA1655,50,16,15,47,0,0,428.65,0.25,120
10/15/17,BA1655,50,16,15,48,0,0,429.48,0.83,120
10/15/17,BA1655,50,16,15,49,0,0,429.79,0.31,120
10/15/17,BA1655,50,16,15,50,0,0,430.31,0.52,120
10/15/17,BA1655,50,16,0,-1,0,0,430.32,0.0,200
10/15/17,BA1655,50,16,0,0,0,0,432.37,2.05,300
10/15/17,BA1655,50,16,16,1,0,0,433.33,0.96,120
10/15/17,BA1655,50,16,16,2,0,0,433.55,0.22,120
10/15/17,BA1655,50,16,16,3,0,0,433.76,0.21,120
10/15/17,BA1655,50,16,16,4,0,0,433.93,0.17,120
10/15/17,BA1655,50,16,16,5,0,0,434.48,0.55,120
10/15/17,BA1655,50,16,16,6,0,0,434.92,0.44,120
10/15/17,BA1655,50,16,16,7,0,0,436.52,1.6,120
10/15/17,BA1655,50,16,16,8,0,0,436.93,0.41,120
10/15/17,BA1655,50,16,16,9,0,0,437.46,0.53,120
10/15/17,BA1655,50,16,16,10,0,0,437.75,0.29,120
10/15/17,BA1655,50,16,16,11,0,0,437.99,0.24,120
10/15/17,BA1655,50,16,16,12,0,0,438.87,0.88,120
10/15/17,BA1655,50,16,16,13,0,0,439.1,0.23,120
10/15/17,BA1655,50,16,16,14,0,0,439.36,0.26,120
10/15/17,BA1655,50,16,16,15,0,0,439.67,0.31,120
10/15/17,BA1655,50,16,16,16,0,0,439.98,0.31,120
10/15/17,BA1655,50,16,16,17,0,0,440.58,0.6,120
10/15/17,BA1655,50,16,16,18,0,0,440.78,0.2,120
10/15/17,BA1655,50,16,16,19,0,0,441.03,0.25,120
10/15/17,BA1655,50,16,16,20,0,0,441.23,0.2,120
10/15/17,BA1655,50,16,16,21,0,0,441.66,0.43,120
10/15/17,BA1655,50,16,16,22,0,0,442.97,1.31,120
10/15/17,BA1655,50,16,16,23,0,0,443.31,0.34,120
10/15/17,BA1655,50,16,16,24,0,0,443.83,0.52,120
10/15/17,BA1655,50,16,16,25,0,0,444.47,0.64,120
10/15/17,BA1655,50,16,16,26,0,0,444.63,0.16,120
10/15/17,BA1655,50,16,16,27,0,0,444.91,0.28,120
10/15/17,BA1655,50,16,16,28,0,0,445.16,0.25,120
10/15/17,BA1655,50,16,16,29,0,0,445.46,0.3,120
10/15/17,BA1655,50,16,16,30,0,0,445.74,0.28,120
10/15/17,BA1655,50,16,16,31,0,0,446.04,0.3,120
10/15/17,BA1655,50,16,16,32,0,0,446.46,0.42,120
10/15/17,BA1655,50,16,16,33,0,0,447.26,0.8,120
10/15/17,BA1655,50,16,16,34,0,0,447.49,0.23,120
10/15/17,BA1655,50,16,16,35,0,0,447.79,0.3,120
10/15/17,BA1655,50,16,16,36,0,0,448.1,0.31,120
10/15/17,BA1655,50,16,16,37,0,0,448.29,0.19,120
10/15/17,BA1655,50,16,16,38,0,0,448.51,0.22,120
10/15/17,BA1655,50,16,16,39,0,0,448.99,0.48,120
10/15/17,BA1655,50,16,16,40,0,0,449.24,0.25,120
10/15/17,BA1655,50,16,16,41,0,0,449.54,0.3,120
10/15/17,BA1655,50,16,16,42,0,0,449.77,0.23,120
10/15/17,BA1655,50,16,16,43,0,0,450.09,0.32,120
10/15/17,BA1655,50,16,16,44,0,0,451.08,0.99,120
10/15/17,BA1655,50,16,16,45,0,0,451.4,0.32,120
10/15/17,BA1655,50,16,16,46,0,0,451.66,0.26,120
10/15/17,BA1655,50,16,16,47,0,0,452.0,0.34,120
10/15/17,BA1655,50,16,16,48,0,0,452.96,0.96,120
10/15/17,BA1655,50,16,16,49,0,0,453.46,0.5,120
10/15/17,BA1655,50,16,16,50,0,0,453.71,0.25,120
10/15/17,BA1655,50,16,0,-1,0,0,453.72,0.0,200
10/15/17,BA1655,50,16,0,0,0,0,455.77,2.05,300
10/15/17,BA1655,50,16,17,1,0,0,458.11,2.34,120
10/15/17,BA1655,50,16,17,2,0,0,458.34,0.23,120
10/15/17,BA1655,50,16,17,3,0,0,458.68,0.34,120
10/15/17,BA1655,50,16,17,4,0,0,458.87,0.19,120
10/15/17,BA1655,50,16,17,5,0,0,459.08,0.21,120
10/15/17,BA1655,50,16,17,6,0,0,459.61,0.53,120
10/15/17,BA1655,50,16,17,7,0,0,460.03,0.42,120
10/15/17,BA1655,50,16,17,8,0,0,460.21,0.18,120
10/15/17,BA1655,50,16,17,9,0,0,460.53,0.32,120
10/15/17,BA1655,50,16,17,10,0,0,461.72,1.19,120
10/15/17,BA1655,50,16,17,11,0,0,461.96,0.24,120
10/15/17,BA1655,50,16,17,12,0,0,462.32,0.36,120
10/15/17,BA1655,50,16,17,13,0,0,462.66,0.34,120
10/15/17,BA1655,50,16,17,14,0,0,462.92,0.26,120
10/15/17,BA1655,50,16,17,15,0,0,463.26,0.34,120
10/15/17,BA1655,50,16,17,16,0,0,463.52,0.26,120
10/15/17,BA1655,50,16,17,17,0,0,463.75,0.23,120
10/15/17,BA1655,50,16,17,18,0,0,464.53,0.78,120
10/15/17,BA1655,50,16,17,19,0,0,464.78,0.25,120
10/15/17,BA1655,50,16,17,20,0,0,464.96,0.18,120
10/15/17,BA1655,50,16,17,21,0,0,465.24,0.28,120
10/15/17,BA1655,50,16,17,22,0,0,465.61,0.37,120
10/15/17,BA1655,50,16,17,23,0,0,465.85,0.24,120
10/15/17,BA1655,50,16,17,24,0,0,465.98,0.13,120
10/15/17,BA1655,50,16,17,25,0,0,467.13,1.15,120
10/15/17,BA1655,50,16,17,26,0,0,467.44,0.31,120
10/15/17,BA1655,50,16,17,27,0,0,467.71,0.27,120
10/15/17,BA1655,50,16,17,28,0,0,468.15,0.44,120
10/15/17,BA1655,50,16,17,29,0,0,468.67,0.52,120
10/15/17,BA1655,50,16,17,30,0,0,468.86,0.19,120
10/15/17,BA1655,50,16,17,31,0,0,469.08,0.22,120
10/15/17,BA1655,50,16,17,32,0,0,469.54,0.46,120
10/15/17,BA1655,50,16,17,33,0,0,470.1,0.56,120
10/15/17,BA1655,50,16,17,34,0,0,470.48,0.38,120
10/15/17,BA1655,50,16,17,35,0,0,471.06,0.58,120
10/15/17,BA1655,50,16,17,36,0,0,471.72,0.66,120
10/15/17,BA1655,50,16,17,37,0,0,472.08,0.36,120
10/15/17,BA1655,50,16,17,38,0,0,472.29,0.21,120
10/15/17,BA1655,50,16,17,39,0,0,472.56,0.27,120
10/15/17,BA1655,50,16,17,40,0,0,473.74,1.18,120
10/15/17,BA1655,50,16,17,41,0,0,474.46,0.72,120
10/15/17,BA1655,50,16,17,42,0,0,474.66,0.2,120
10/15/17,BA1655,50,16,17,43,0,0,474.93,0.27,120
10/15/17,BA1655,50,16,17,44,0,0,475.23,0.3,120
10/15/17,BA1655,50,16,17,45,0,0,475.49,0.26,120
10/15/17,BA1655,50,16,17,46,0,0,475.75,0.26,120
10/15/17,BA1655,50,16,17,47,0,0,475.95,0.2,120
10/15/17,BA1655,50,16,17,48,0,0,476.22,0.27,120
10/15/17,BA1655,50,16,17,49,0,0,476.95,0.73,120
10/15/17,BA1655,50,16,17,50,0,0,477.18,0.23,120
10/15/17,BA1655,50,16,0,-1,0,0,477.19,0.0,200
10/15/17,BA1655,50,16,0,0,0,0,479.24,2.05,300
10/15/17,BA1655,50,16,18,1,0,0,480.55,1.31,120
10/15/17,BA1655,50,16,18,2,0,0,486.41,5.86,120
10/15/17,BA1655,50,16,18,3,0,0,486.77,0.36,120
10/15/17,BA1655,50,16,18,4,0,0,487.47,0.7,120
10/15/17,BA1655,50,16,18,5,0,0,489.99,2.52,120
10/15/17,BA1655,50,16,18,6,0,0,490.81,0.82,120
10/15/17,BA1655,50,16,18,7,0,0,491.12,0.31,120
10/15/17,BA1655,50,16,18,8,0,0,491.89,0.77,120
10/15/17,BA1655,50,16,18,9,0,0,492.19,0.3,120
10/15/17,BA1655,50,16,18,10,0,0,492.9,0.71,120
10/15/17,BA1655,50,16,18,11,0,0,493.28,0.38,120
10/15/17,BA1655,50,16,18,12,0,0,493.59,0.31,120
10/15/17,BA1655,50,16,18,13,0,0,493.81,0.22,120
10/15/17,BA1655,50,16,18,14,0,0,494.13,0.32,120
10/15/17,BA1655,50,16,18,15,0,0,494.59,0.46,120
10/15/17,BA1655,50,16,18,16,0,0,495.05,0.46,120
10/15/17,BA1655,50,16,18,17,0,0,495.18,0.13,120
10/15/17,BA1655,50,16,18,18,0,0,495.91,0.73,120
10/15/17,BA1655,50,16,18,19,0,0,496.27,0.36,120
10/15/17,BA1655,50,16,18,20,0,0,496.52,0.25,120
10/15/17,BA1655,50,16,18,21,0,0,496.81,0.29,120
10/15/17,BA1655,50,16,18,22,0,0,497.22,0.41,120
10/15/17,BA1655,50,16,18,23,0,0,497.98,0.76,120
10/15/17,BA1655,50,16,18,24,0,0,498.16,0.18,120
10/15/17,BA1655,50,16,18,25,0,0,498.38,0.22,120
10/15/17,BA1655,50,16,18,26,0,0,498.74,0.36,120
10/15/17,BA1655,50,16,18,27,0,0,499.26,0.52,120
10/15/17,BA1655,50,16,18,28,0,0,499.42,0.16,120
10/15/17,BA1655,50,16,18,29,0,0,499.94,0.52,120
10/15/17,BA1655,50,16,18,30,0,0,500.64,0.7,120
10/15/17,BA1655,50,16,18,31,0,0,500.83,0.19,120
10/15/17,BA1655,50,16,18,32,0,0,501.12,0.29,120
10/15/17,BA1655,50,16,18,33,0,0,501.37,0.25,120
10/15/17,BA1655,50,16,18,34,0,0,501.64,0.27,120
10/15/17,BA1655,50,16,18,35,0,0,501.94,0.3,120
10/15/17,BA1655,50,16,18,36,0,0,502.23,0.29,120
10/15/17,BA1655,50,16,18,37,0,0,502.52,0.29,120
10/15/17,BA1655,50,16,18,38,0,0,502.75,0.23,120
10/15/17,BA1655,50,16,18,39,0,0,503.23,0.48,120
10/15/17,BA1655,50,16,18,40,0,0,503.81,0.58,120
10/15/17,BA1655,50,16,18,41,0,0,504.0,0.19,120
10/15/17,BA1655,50,16,18,42,0,0,504.36,0.36,120
10/15/17,BA1655,50,16,18,43,0,0,504.56,0.2,120
10/15/17,BA1655,50,16,18,44,0,0,504.78,0.22,120
10/15/17,BA1655,50,16,18,45,0,0,505.11,0.33,120
10/15/17,BA1655,50,16,18,46,0,0,505.51,0.4,120
10/15/17,BA1655,50,16,18,47,0,0,505.86,0.35,120
10/15/17,BA1655,50,16,18,48,0,0,506.3,0.44,120
10/15/17,BA1655,50,16,18,49,0,0,506.57,0.27,120
10/15/17,BA1655,50,16,18,50,0,0,506.86,0.29,120
10/15/17,BA1655,50,16,0,-1,0,0,506.87,0.0,200
10/15/17,BA1655,50,16,0,0,0,0,508.92,2.05,300
10/15/17,BA1655,50,16,19,1,0,0,511.37,2.45,120
10/15/17,BA1655,50,16,19,2,0,0,511.72,0.35,120
10/15/17,BA1655,50,16,19,3,0,0,511.91,0.19,120
10/15/17,BA1655,50,16,19,4,0,0,512.72,0.81,120
10/15/17,BA1655,50,16,19,5,0,0,513.45,0.73,120
10/15/17,BA1655,50,16,19,6,0,0,513.86,0.41,120
10/15/17,BA1655,50,16,19,7,0,0,514.07,0.21,120
10/15/17,BA1655,50,16,19,8,0,0,515.03,0.96,120
10/15/17,BA1655,50,16,19,9,0,0,515.14,0.11,120
10/15/17,BA1655,50,16,19,10,0,0,515.45,0.31,120
10/15/17,BA1655,50,16,19,11,0,0,515.83,0.38,120
10/15/17,BA1655,50,16,19,12,0,0,516.08,0.25,120
10/15/17,BA1655,50,16,19,13,0,0,516.36,0.28,120
10/15/17,BA1655,50,16,19,14,0,0,516.7,0.34,120
10/15/17,BA1655,50,16,19,15,0,0,517.09,0.39,120
10/15/17,BA1655,50,16,19,16,0,0,517.41,0.32,120
10/15/17,BA1655,50,16,19,17,0,0,517.7,0.29,120
10/15/17,BA1655,50,16,19,18,0,0,518.18,0.48,120
10/15/17,BA1655,50,16,19,19,0,0,518.32,0.14,120
10/15/17,BA1655,50,16,19,20,0,0,518.59,0.27,120
10/15/17,BA1655,50,16,19,21,0,0,518.82,0.23,120
10/15/17,BA1655,50,16,19,22,0,0,519.03,0.21,120
10/15/17,BA1655,50,16,19,23,0,0,520.6,1.57,120
10/15/17,BA1655,50,16,19,24,0,0,521.46,0.86,120
10/15/17,BA1655,50,16,19,25,0,0,521.77,0.31,120
10/15/17,BA1655,50,16,19,26,0,0,522.13,0.36,120
10/15/17,BA1655,50,16,19,27,0,0,522.28,0.15,120
10/15/17,BA1655,50,16,19,28,0,0,522.64,0.36,120
10/15/17,BA1655,50,16,19,29,0,0,522.94,0.3,120
10/15/17,BA1655,50,16,19,30,0,0,523.22,0.28,120
10/15/17,BA1655,50,16,19,31,0,0,523.59,0.37,120
10/15/17,BA1655,50,16,19,32,0,0,523.94,0.35,120
10/15/17,BA1655,50,16,19,33,0,0,524.38,0.44,120
10/15/17,BA1655,50,16,19,34,0,0,524.57,0.19,120
10/15/17,BA1655,50,16,19,35,0,0,524.87,0.3,120
10/15/17,BA1655,50,16,19,36,0,0,525.17,0.3,120
10/15/17,BA1655,50,16,19,37,0,0,525.36,0.19,120
10/15/17,BA1655,50,16,19,38,0,0,525.67,0.31,120
10/15/17,BA1655,50,16,19,39,0,0,526.01,0.34,120
10/15/17,BA1655,50,16,19,40,0,0,526.43,0.42,120
10/15/17,BA1655,50,16,19,41,0,0,526.76,0.33,120
10/15/17,BA1655,50,16,19,42,0,0,527.05,0.29,120
10/15/17,BA1655,50,16,19,43,0,0,527.73,0.68,120
10/15/17,BA1655,50,16,19,44,0,0,529.05,1.32,120
10/15/17,BA1655,50,16,19,45,0,0,529.28,0.23,120
10/15/17,BA1655,50,16,19,46,0,0,530.15,0.87,120
10/15/17,BA1655,50,16,19,47,0,0,530.59,0.44,120
10/15/17,BA1655,50,16,19,48,0,0,530.86,0.27,120
10/15/17,BA1655,50,16,19,49,0,0,531.37,0.51,120
10/15/17,BA1655,50,16,19,50,0,0,531.68,0.31,120
10/15/17,BA1655,50,16,0,-1,0,0,531.69,0.0,200
10/15/17,BA1655,50,16,0,0,0,0,533.74,2.05,300
10/15/17,BA1655,50,16,20,1,0,0,535.0,1.26,120
10/15/17,BA1655,50,16,20,2,0,0,535.67,0.67,120
10/15/17,BA1655,50,16,20,3,0,0,535.88,0.21,120
10/15/17,BA1655,50,16,20,4,0,0,536.08,0.2,120
10/15/17,BA1655,50,16,20,5,0,0,538.83,2.75,120
10/15/17,BA1655,50,16,20,6,0,0,539.15,0.32,120
10/15/17,BA1655,50,16,20,7,0,0,539.39,0.24,120
10/15/17,BA1655,50,16,20,8,0,0,539.6,0.21,120
10/15/17,BA1655,50,16,20,9,0,0,539.96,0.36,120
10/15/17,BA1655,50,16,20,10,0,0,540.25,0.29,120
10/15/17,BA1655,50,16,20,11,0,0,540.6,0.35,120
10/15/17,BA1655,50,16,20,12,0,0,540.85,0.25,120
10/15/17,BA1655,50,16,20,13,0,0,541.48,0.63,120
10/15/17,BA1655,50,16,20,14,0,0,541.72,0.24,120
10/15/17,BA1655,50,16,20,15,0,0,542.04,0.32,120
10/15/17,BA1655,50,16,20,16,0,0,542.32,0.28,120
10/15/17,BA1655,50,16,20,17,0,0,542.71,0.39,120
10/15/17,BA1655,50,16,20,18,0,0,543.28,0.57,120
10/15/17,BA1655,50,16,20,19,0,0,543.52,0.24,120
10/15/17,BA1655,50,16,20,20,0,0,544.36,0.84,120
10/15/17,BA1655,50,16,20,21,0,0,544.54,0.18,120
10/15/17,BA1655,50,16,20,22,0,0,545.35,0.81,120
10/15/17,BA1655,50,16,20,23,0,0,545.55,0.2,120
10/15/17,BA1655,50,16,20,24,0,0,545.86,0.31,120
10/15/17,BA1655,50,16,20,25,0,0,546.07,0.21,120
10/15/17,BA1655,50,16,20,26,0,0,546.35,0.28,120
10/15/17,BA1655,50,16,20,27,0,0,546.63,0.28,120
10/15/17,BA1655,50,16,20,28,0,0,546.85,0.22,120
10/15/17,BA1655,50,16,20,29,0,0,547.12,0.27,120
10/15/17,BA1655,50,16,20,30,0,0,547.46,0.34,120
10/15/17,BA1655,50,16,20,31,0,0,547.84,0.38,120
10/15/17,BA1655,50,16,20,32,0,0,548.18,0.34,120
10/15/17,BA1655,50,16,20,33,0,0,548.44,0.26,120
10/15/17,BA1655,50,16,20,34,0,0,548.59,0.15,120
10/15/17,BA1655,50,16,20,35,0,0,548.96,0.37,120
10/15/17,BA1655,50,16,20,36,0,0,549.17,0.21,120
10/15/17,BA1655,50,16,20,37,0,0,550.41,1.24,120
10/15/17,BA1655,50,16,20,38,0,0,550.61,0.2,120
10/15/17,BA1655,50,16,20,39,0,0,551.04,0.43,120
10/15/17,BA1655,50,16,20,40,0,0,551.28,0.24,120
10/15/17,BA1655,50,16,20,41,0,0,551.6,0.32,120
10/15/17,BA1655,50,16,20,42,0,0,552.32,0.72,120
10/15/17,BA1655,50,16,20,43,0,0,552.53,0.21,120
10/15/17,BA1655,50,16,20,44,0,0,552.83,0.3,120
10/15/17,BA1655,50,16,20,45,0,0,553.14,0.31,120
10/15/17,BA1655,50,16,20,46,0,0,553.47,0.33,120
10/15/17,BA1655,50,16,20,47,0,0,553.73,0.26,120
10/15/17,BA1655,50,16,20,48,0,0,555.13,1.4,120
10/15/17,BA1655,50,16,20,49,0,0,555.56,0.43,120
10/15/17,BA1655,50,16,20,50,0,0,555.86,0.3,120
10/15/17,BA1655,50,16,0,-1,0,0,555.87,0.0,200
10/15/17,BA1655,50,16,0,0,0,0,557.92,2.05,300
10/15/17,BA1655,50,16,21,1,0,0,558.87,0.95,120
10/15/17,BA1655,50,16,21,2,0,0,560.41,1.54,120
10/15/17,BA1655,50,16,21,3,0,0,560.56,0.15,120
10/15/17,BA1655,50,16,21,4,0,0,560.88,0.32,120
10/15/17,BA1655,50,16,21,5,0,0,561.28,0.4,120
10/15/17,BA1655,50,16,21,6,0,0,562.14,0.86,120
10/15/17,BA1655,50,16,21,7,0,0,562.96,0.82,120
10/15/17,BA1655,50,16,21,8,0,0,564.01,1.05,120
10/15/17,BA1655,50,16,21,9,0,0,564.18,0.17,120
10/15/17,BA1655,50,16,21,10,0,0,564.46,0.28,120
10/15/17,BA1655,50,16,21,11,0,0,564.68,0.22,120
10/15/17,BA1655,50,16,21,12,0,0,564.84,0.16,120
10/15/17,BA1655,50,16,21,13,0,0,565.1,0.26,120
10/15/17,BA1655,50,16,21,14,0,0,565.57,0.47,120
10/15/17,BA1655,50,16,21,15,0,0,566.39,0.82,120
10/15/17,BA1655,50,16,21,16,0,0,566.61,0.22,120
10/15/17,BA1655,50,16,21,17,0,0,566.81,0.2,120
10/15/17,BA1655,50,16,21,18,0,0,567.05,0.24,120
10/15/17,BA1655,50,16,21,19,0,0,567.59,0.54,120
10/15/17,BA1655,50,16,21,20,0,0,567.88,0.29,120
10/15/17,BA1655,50,16,21,21,0,0,568.24,0.36,120
10/15/17,BA1655,50,16,21,22,0,0,569.22,0.98,120
10/15/17,BA1655,50,16,21,23,0,0,569.43,0.21,120
10/15/17,BA1655,50,16,21,24,0,0,569.75,0.32,120
10/15/17,BA1655,50,16,21,25,0,0,569.97,0.22,120
10/15/17,BA1655,50,16,21,26,0,0,570.37,0.4,120
10/15/17,BA1655,50,16,21,27,0,0,571.34,0.97,120
10/15/17,BA1655,50,16,21,28,0,0,571.87,0.53,120
10/15/17,BA1655,50,16,21,29,0,0,572.02,0.15,120
10/15/17,BA1655,50,16,21,30,0,0,572.49,0.47,120
10/15/17,BA1655,50,16,21,31,0,0,572.92,0.43,120
10/15/17,BA1655,50,16,21,32,0,0,573.58,0.66,120
10/15/17,BA1655,50,16,21,33,0,0,573.8,0.22,120
10/15/17,BA1655,50,16,21,34,0,0,574.07,0.27,120
10/15/17,BA1655,50,16,21,35,0,0,574.39,0.32,120
10/15/17,BA1655,50,16,21,36,0,0,575.66,1.27,120
10/15/17,BA1655,50,16,21,37,0,0,576.03,0.37,120
10/15/17,BA1655,50,16,21,38,0,0,576.25,0.22,120
10/15/17,BA1655,50,16,21,39,0,0,576.69,0.44,120
10/15/17,BA1655,50,16,21,40,0,0,577.23,0.54,120
10/15/17,BA1655,50,16,21,41,0,0,577.36,0.13,120
10/15/17,BA1655,50,16,21,42,0,0,577.7,0.34,120
10/15/17,BA1655,50,16,21,43,0,0,577.98,0.28,120
10/15/17,BA1655,50,16,21,44,0,0,578.12,0.14,120
10/15/17,BA1655,50,16,21,45,0,0,578.38,0.26,120
10/15/17,BA1655,50,16,21,46,0,0,578.69,0.31,120
10/15/17,BA1655,50,16,21,47,0,0,579.07,0.38,120
10/15/17,BA1655,50,16,21,48,0,0,579.72,0.65,120
10/15/17,BA1655,50,16,21,49,0,0,579.91,0.19,120
10/15/17,BA1655,50,16,21,50,0,0,580.34,0.43,120
10/15/17,BA1655,50,16,0,-1,0,0,580.35,0.0,200
10/15/17,BA1655,50,16,0,0,0,0,582.4,2.05,300
10/15/17,BA1655,50,16,22,1,0,0,593.68,11.28,120
10/15/17,BA1655,50,16,22,2,0,0,594.3,0.62,120
10/15/17,BA1655,50,16,22,3,0,0,594.46,0.16,120
10/15/17,BA1655,50,16,22,4,0,0,594.85,0.39,120
10/15/17,BA1655,50,16,22,5,0,0,595.06,0.21,120
10/15/17,BA1655,50,16,22,6,0,0,595.28,0.22,120
10/15/17,BA1655,50,16,22,7,0,0,595.73,0.45,120
10/15/17,BA1655,50,16,22,8,0,0,596.2,0.47,120
10/15/17,BA1655,50,16,22,9,0,0,596.42,0.22,120
10/15/17,BA1655,50,16,22,10,0,0,596.66,0.24,120
10/15/17,BA1655,50,16,22,11,0,0,596.82,0.16,120
10/15/17,BA1655,50,16,22,12,0,0,597.07,0.25,120
10/15/17,BA1655,50,16,22,13,0,0,597.32,0.25,120
10/15/17,BA1655,50,16,22,14,0,0,597.55,0.23,120
10/15/17,BA1655,50,16,22,15,0,0,597.76,0.21,120
10/15/17,BA1655,50,16,22,16,0,0,598.43,0.67,120
10/15/17,BA1655,50,16,22,17,0,0,598.8,0.37,120
